lon,lat,TWID,NFH,RESULT,DESCP,vill
90.767215,23.427876,V39007020,21,Y,,V39
90.767047,23.427960,V39007030,22,Y,,V39
90.766765,23.428265,V39006010,17,Y,,V39
90.765796,23.429570,V39003018,9,Y,,V39
90.759020,23.411047,V41018010,132,Y,,V41
90.759577,23.411323,V41019010,141,Y,,V41
90.759493,23.411712,V41019020,143,,,V41
90.759493,23.411131,V41019030,147,Y,,V41
90.759379,23.411241,V41019040,155,Y,,V41
90.759829,23.411213,V41020010,162,,,V41
90.759966,23.411047,V41020020,164,Y,,V41
90.760019,23.411018,V41020030,167,,,V41
90.759936,23.411491,V41020040,170,N,,V41
90.760073,23.411520,V41020050,172,Y,NEW   TW.,V41
90.758104,23.409740,V41021010,179,Y,,V41
90.758410,23.409490,V41021020,182,Y,,V41
90.758188,23.409185,V41021030,185,Y,,V41
90.758547,23.408128,V41022010,187,Y,,V41
90.759051,23.408380,V41022020,190,Y,,V41
90.758936,23.408157,V41022030,191,Y,,V41
90.758883,23.407741,V41022040,197,Y,,V41
90.755327,23.408350,V41042020,378,Y,,V41
90.759020,23.411047,V41018020,134,Y,MISSING  ENTRY,V41
90.759988,23.421600,V42017010,110,Y,,V42
90.759683,23.421795,V42017020,112,N,,V42
90.760827,23.420488,V42016010,107,Y,,V42
90.760797,23.420239,V42016020,109,Y,,V42
90.760072,23.419767,V42015010,100,Y,,V42
90.760492,23.420046,V42015020,102,Y,,V42
90.760545,23.419823,V42015030,104,Y,,V42
90.759630,23.419517,V42014010,95,Y,,V42
90.759599,23.419739,V42014020,95,,,V42
90.759767,23.419378,V42014030,95,,,V42
90.759546,23.419321,V42013010,138,Y,,V42
90.759996,23.418266,V42012010,75,Y,,V42
90.759714,23.418489,V42012020,76,Y,,V42
90.759630,23.418768,V42012030,77,Y,,V42
90.760187,23.418406,V42012040,78,,,V42
90.760324,23.418600,V42012050,80,,,V42
90.760438,23.418600,V42012060,80,Y,,V42
90.760492,23.418268,V42012070,81,Y,,V42
90.760240,23.418184,V42012080,82,Y,,V42
90.760301,23.418379,V42012090,82,N,,V42
90.760156,23.418184,V42012100,83,,,V42
90.760301,23.418600,V42012110,84,,,V42
90.760049,23.419073,V42012120,85,,,V42
90.759881,23.419018,V42012130,86,,,V42
90.759912,23.419100,V42012140,86,Y,,V42
90.759660,23.418766,V42012150,87,,,V42
90.759378,23.418545,V42012013,77,Y,,V42
90.759378,23.417990,V42012023,77,Y,,V42
90.759798,23.418489,V42012160,76,,,V42
90.759881,23.417740,V42011010,70,,,V42
90.759744,23.418016,V42011020,140,Y,,V42
90.759965,23.417822,V42011030,65,Y,,V42
90.759157,23.417406,V42022010,142,Y,,V42
90.756936,23.419849,V42018010,117,Y,,V42
90.757242,23.420128,V42018020,122,Y,,V42
90.760606,23.417072,V42009010,51,Y,,V42
90.760240,23.417377,V42009020,56,Y,,V42
90.760911,23.416378,V42008010,46,Y,,V42
90.760354,23.416628,V42008020,49,Y,,V42
90.760408,23.416210,V42008030,50,Y,,V42
90.760995,23.417879,V42010010,57,Y,,V42
90.760744,23.417850,V42010020,60,Y,,V42
90.760797,23.418211,V42010030,61,Y,,V42
90.762742,23.417490,V42006010,35,Y,,V42
90.762163,23.416407,V42007010,39,Y,,V42
90.762941,23.416157,V42007020,40,Y,,V42
90.762384,23.415823,V42007030,44,Y,,V42
90.761995,23.416407,V42007040,45,,,V42
90.762468,23.418240,V42005010,28,Y,,V42
90.762407,23.418018,V42005020,31,Y,,V42
90.761606,23.419186,V42004010,21,Y,,V42
90.761354,23.419018,V42004020,23,Y,,V42
90.761270,23.419046,V42004030,24,Y,,V42
90.761461,23.418936,V42004040,25,Y,,V42
90.761545,23.419907,V42003010,19,Y,,V42
90.761766,23.419935,V42003020,20,Y,,V42
90.761712,23.420157,V42002010,14,,,V42
90.761682,23.420490,V42002020,15,Y,,V42
90.761659,23.419991,V42002030,17,Y,,V42
90.761438,23.420212,V42002040,18,Y,,V42
90.763376,23.421686,V42002013,16,N,,V42
90.762849,23.421740,V42002023,16,N,,V42
90.762407,23.421463,V42002033,16,,,V42
90.762437,23.419491,V42001010,6,Y,,V42
90.763154,23.420019,V42001020,8,Y,,V42
90.762765,23.420240,V42001030,9,Y,,V42
90.762689,23.419796,V42001040,10,,,V42
90.762048,23.419767,V42001050,13,Y,,V42
90.762910,23.418991,V42020010,2,,,V42
90.762933,23.418936,V42020020,2,Y,,V42
90.763406,23.418573,V42020012,2,N,,V42
90.762691,23.423984,V44006010,46,,,V44
90.763347,23.424066,V44016010,116,Y,,V44
90.763240,23.424482,V44016020,118,N,,V44
90.762103,23.425289,V44005010,37,Y,,V44
90.762523,23.425234,V44005020,40,Y,,V44
90.762492,23.425012,V44005030,42,,,V44
90.762660,23.424818,V44005040,44,Y,,V44
90.759273,23.425233,V44005050,125,Y,,V44
90.760562,23.428516,V44004010,25,Y,,V44
90.760470,23.428669,V44004020,28,Y,,V44
90.760387,23.428642,V44004030,29,Y,CORRECTED,V44
90.760524,23.428400,V44004040,35,Y,,V44
90.759936,23.428733,V44003010,24,Y,,V44
90.759578,23.428733,V44002010,21,Y,,V44
90.759051,23.428289,V44001010,4,Y,,V44
90.759219,23.428150,V44001020,5,Y,,V44
90.758304,23.427736,V44017010,122,Y,,V44
90.759883,23.424316,V44009010,65,,,V44
90.759105,23.424343,V44012010,66,Y,,V44
90.758716,23.424287,V44012020,69,Y,,V44
90.759135,23.423927,V44012030,77,Y,,V44
90.761272,23.424734,V44007010,50,Y,,V44
90.761218,23.425012,V44007020,52,Y,,V44
90.760997,23.425066,V44007030,54,Y,,V44
90.761050,23.424789,V44007040,55,Y,,V44
90.760661,23.425651,V44008010,57,Y,,V44
90.760410,23.425316,V44008020,60,Y,,V44
90.760577,23.425039,V44008030,61,Y,,V44
90.758495,23.424011,V44013010,79,Y,,V44
90.757999,23.424121,V44013020,80,Y,,V44
90.758411,23.423538,V44013030,86,Y,,V44
90.757945,23.423677,V44013040,87,,,V44
90.758525,23.423872,V44013050,89,Y,,V44
90.758273,23.423399,V44013011,86,Y,,V44
90.758037,23.422563,V44015010,95,N,,V44
90.758067,23.422229,V44015020,99,Y,,V44
90.759135,23.421899,V44011010,103,Y,,V44
90.759357,23.422678,V44010010,104,Y,,V44
90.759357,23.422983,V44010020,106,Y,,V44
90.759692,23.422704,V44010030,112,Y,,V44
90.789624,23.376412,VBA001010,2,Y,,VBA
90.789433,23.376357,VBA001020,7,,,VBA
90.789433,23.376245,VBA002010,10,,,VBA
90.789456,23.376245,VBA002020,12,Y,,VBA
90.789426,23.376273,VBA002030,14,,,VBA
90.789128,23.376052,VBA002040,15,Y,,VBA
90.789456,23.376189,VBA002050,16,Y,,VBA
90.789403,23.376245,VBA002060,17,Y,,VBA
90.789403,23.376328,VBA002070,19,,,VBA
90.789403,23.376107,VBA002080,20,Y,,VBA
90.789433,23.375995,VBA002090,21,Y,,VBA
90.789265,23.376023,VBA002100,23,,,VBA
90.789128,23.375995,VBA002110,24,Y,,VBA
90.789067,23.375995,VBA002120,25,Y,,VBA
90.789403,23.375995,VBA003010,30,Y,,VBA
90.789372,23.375995,VBA004010,33,Y,,VBA
90.789433,23.375939,VBA004020,34,Y,,VBA
90.789235,23.375745,VBA004030,38,Y,,VBA
90.789128,23.375800,VBA004040,41,Y,,VBA
90.789403,23.375718,VBA004050,42,Y,,VBA
90.789204,23.375607,VBA005010,44,Y,,VBA
90.789235,23.375634,VBA005020,44,Y,,VBA
90.789319,23.375329,VBA006010,47,Y,,VBA
90.789403,23.375607,VBA007010,49,Y,,VBA
90.789540,23.375329,VBA009010,69,Y,,VBA
90.789655,23.375773,VBA009030,73,Y,,VBA
90.789655,23.375802,VBA009040,74,Y,,VBA
90.789624,23.375718,VBA009050,76,Y,,VBA
90.789761,23.375413,VBA009060,77,Y,,VBA
90.789708,23.375579,VBA009070,79,Y,,VBA
90.789761,23.375607,VBA009080,79,Y,,VBA
90.789540,23.375468,VBA008010,59,Y,,VBA
90.789517,23.375079,VBA008020,63,Y,,VBA
90.789822,23.375745,VBA012010,104,Y,,VBA
90.789876,23.375802,VBA013010,110,Y,,VBA
90.792378,23.376441,VBA040010,359,Y,,VBA
90.791821,23.376220,VBA040020,373,Y,,VBA
90.792622,23.376081,VBA041010,384,Y,,VBA
90.792821,23.376943,VBA048010,562,N,,VBA
90.792989,23.376746,VBA043010,410,Y,,VBA
90.792683,23.376580,VBA043020,411,,,VBA
90.792760,23.376636,VBA043030,414,Y,,VBA
90.792737,23.376969,VBA043040,427,Y,,VBA
90.792455,23.376636,VBA043050,408,Y,,VBA
90.792401,23.377275,VBA046010,443,,,VBA
90.792233,23.377219,VBA046020,444,Y,,VBA
90.792348,23.377275,VBA046030,450,Y,,VBA
90.792455,23.377080,VBA045010,440,Y,,VBA
90.792371,23.377442,VBA045020,442,Y,,VBA
90.793233,23.377387,VBA045013,441,,,VBA
90.792821,23.377721,VBA045023,441,,,VBA
90.792569,23.377248,VBA044010,430,Y,,VBA
90.792676,23.377219,VBA044020,434,Y,,VBA
90.792569,23.377164,VBA044030,437,Y,,VBA
90.711919,23.345920,W00309010,1356,N,,W00
90.711645,23.346088,W00221010,657,N,,W00
90.711729,23.346004,W00221020,657,N,,W00
90.711782,23.345838,W00304010,1022,,,W00
90.711751,23.345865,W00304020,1022,,,W00
90.712003,23.346088,W00134010,655,N,,W00
90.711530,23.346141,W00134020,651,N,,W00
90.711393,23.346059,W00162010,1422,,,W00
90.711256,23.346115,W00162020,1437,,,W00
90.711645,23.346198,W00162030,650,,,W00
90.711782,23.346670,W00332020,1412,N,,W00
90.712087,23.346280,W00332011,1412,N,East Koladi Mosq.Tw,W00
90.711729,23.346364,W00329010,1441,N,,W00
90.712064,23.346893,W00332018,1412,,,W00
90.711446,23.346780,W00229020,1117,,NEW TW,W00
90.711393,23.346588,W00229030,643,,,W00
90.711751,23.346919,W00226010,882,N,,W00
90.711614,23.347087,W00226020,675,N,,W00
90.711591,23.347114,W00225010,706,N,,W00
90.711675,23.347225,W00225020,707,N,,W00
90.711698,23.347253,W00225030,705,N,,W00
90.711561,23.347253,W00225040,702,N,,W00
90.711561,23.347337,W00118010,555,N,,W00
90.711393,23.347059,W00248010,811,N,,W00
90.711202,23.347059,W00311010,1053,N,,W00
90.712034,23.345838,W00025050,1531,,,W00
90.711393,23.346919,W00225050,709,Y,,W00
90.711339,23.347032,W00225060,709,,,W00
90.711507,23.347448,W00118020,557,,,W00
90.711393,23.347614,W00180010,1151,N,,W00
90.711225,23.347671,W00180020,563,N,,W00
90.710981,23.347532,W00181010,556,N,,W00
90.710897,23.347421,W00181020,556,N,,W00
90.711088,23.347782,W00181030,910,N,,W00
90.710729,23.348253,W00118030,553,N,,W00
90.710531,23.348031,W00118040,553,N,,W00
90.710447,23.348142,W00118050,553,N,,W00
90.710447,23.348031,W00118060,553,,,W00
90.710920,23.348087,W00118070,554,N,,W00
90.711004,23.347921,W00118080,554,N,,W00
90.710752,23.348171,W00118090,974,,,W00
90.710699,23.348253,W00118015,553,,Asroy Ngo Office Tw,W00
90.710363,23.348363,W00249010,814,N,,W00
90.710477,23.348363,W00249020,814,,,W00
90.710447,23.348197,W00175010,552,N,,W00
90.710279,23.348142,W00175020,551,N,,W00
90.710119,23.348642,W00137030,672,,,W00
90.709867,23.348781,W00247010,1424,N,,W00
90.710142,23.348865,W00247020,810,N,,W00
90.710279,23.349143,W00247018,810,,,W00
90.709730,23.349559,W00247028,810,,Rich   Mill     Tw,W00
90.709752,23.348754,W00247030,1424,N,,W00
90.707479,23.344949,W00082015,313,,,W00
90.708417,23.344671,W00362010,1526,,,W00
90.706449,23.347003,W00030010,922,N,,W00
90.705945,23.347560,W00003040,9,N,,W00
90.708806,23.347503,W00243010,806,,,W00
90.708501,23.347364,W00243020,806,,,W00
90.708089,23.344198,W00206040,320,N,,W00
90.707975,23.344253,W00206050,319,,,W00
90.706312,23.347364,W00022010,107,N,,W00
90.706754,23.343892,W00050012,229,Y,,W00
90.705144,23.343393,W00352010,1510,,,W00
90.706396,23.342309,W00066020,267,,,W00
90.705778,23.342254,W00065070,836,,,W00
90.708112,23.344560,W00080030,1136,N,,W00
90.708059,23.344810,W00080040,1136,,,W00
90.707952,23.348699,W00110010,498,N,,W00
90.707921,23.348865,W00110020,498,,,W00
90.707975,23.348670,W00111010,499,N,,W00
90.707563,23.348754,W00302010,1017,N,,W00
90.707639,23.348810,W00302020,1017,N,,W00
90.707891,23.348920,W00110030,498,,,W00
90.705533,23.346422,W00014010,1067,,,W00
90.705503,23.346393,W00014020,1067,,,W00
90.705617,23.346448,W00014030,1060,N,,W00
90.705366,23.343614,W00060090,1095,,,W00
90.705312,23.343559,W00060100,998,,,W00
90.706724,23.346282,W00045033,185,,,W00
90.706418,23.346364,W00197010,93,N,,W00
90.706251,23.342893,W00152010,889,N,,W00
90.706617,23.343032,W00152020,1343,,,W00
90.706083,23.342864,W00257010,981,N,,W00
90.706419,23.342725,W00152030,1434,N,,W00
90.706449,23.342559,W00152040,282,,,W00
90.705892,23.342864,W00046010,1073,,,W00
90.705534,23.342975,W00332010,1344,N,,W00
90.706556,23.343419,W00055010,289,N,,W00
90.706670,23.343448,W00053010,293,N,,W00
90.706617,23.343282,W00052010,292,N,,W00
90.706785,23.343114,W00052020,292,Y,,W00
90.706617,23.343198,W00057010,291,Y,,W00
90.706480,23.343198,W00058010,891,,,W00
90.706892,23.343004,W00058020,295,,,W00
90.706556,23.342780,W00176010,624,Y,,W00
90.706701,23.342920,W00176020,296,Y,,W00
90.706556,23.343364,W00056010,1232,Y,,W00
90.706533,23.343393,W00056020,1232,N,,W00
90.706670,23.343643,W00145010,1109,,,W00
90.707143,23.344253,W00051010,299,N,,W00
90.707113,23.343921,W00051020,302,,,W00
90.707281,23.343948,W00051030,299,Y,,W00
90.707143,23.344226,W00051040,300,,,W00
90.706533,23.344253,W00050010,228,N,,W00
90.706533,23.344060,W00050020,229,N,,W00
90.706312,23.344281,W00050030,230,N,,W00
90.706617,23.343837,W00050040,925,,,W00
90.705923,23.343864,W00047010,840,N,,W00
90.705778,23.343643,W00047020,840,N,,W00
90.706167,23.344087,W00047030,235,N,,W00
90.705587,23.348003,W00001010,911,N,,W00
90.705450,23.347837,W00001020,21,N,,W00
90.705450,23.347726,W00232010,913,N,,W00
90.705617,23.347892,W00232020,913,N,,W00
90.705472,23.347724,W00327010,1138,N,MISSING  TW.,W00
90.705587,23.347865,W00326010,1513,N,,W00
90.705724,23.347532,W00004010,17,N,,W00
90.705671,23.347474,W00003010,15,N,,W00
90.705617,23.347699,W00003020,22,N,,W00
90.705671,23.347532,W00003030,22,N,,W00
90.705862,23.347614,W00317010,1087,,,W00
90.705778,23.347614,W00317020,1087,N,,W00
90.706060,23.347698,W00191010,1398,N,,W00
90.705755,23.347753,W00191020,1398,N,,W00
90.705450,23.347642,W00008010,25,N,,W00
90.705556,23.347253,W00008020,23,,,W00
90.705419,23.347032,W00008030,28,N,,W00
90.705388,23.347198,W00008040,28,N,,W00
90.705450,23.347114,W00008050,29,N,,W00
90.705724,23.346782,W00008060,3,N,,W00
90.705587,23.346975,W00008070,34,,,W00
90.705778,23.347308,W00008080,26,,,W00
90.706060,23.347114,W00009010,1330,N,,W00
90.706480,23.347225,W00010010,35,N,,W00
90.706808,23.347198,W00010020,35,N,,W00
90.706945,23.347143,W00011010,41,N,,W00
90.705808,23.346725,W00271010,741,,,W00
90.705976,23.347059,W00020010,1079,N,,W00
90.706090,23.347032,W00020020,102,N,,W00
90.706197,23.347114,W00020030,102,N,,W00
90.706090,23.346809,W00234010,758,N,,W00
90.706144,23.346782,W00019010,96,,,W00
90.706090,23.346753,W00017010,87,N,,W00
90.706335,23.346809,W00198010,713,,,W00
90.705724,23.346782,W00017020,85,N,,W00
90.706006,23.346753,W00017030,88,N,,W00
90.705923,23.346422,W00017040,89,N,,W00
90.706090,23.346559,W00017050,84,N,,W00
90.706090,23.346921,W00021010,97,N,,W00
90.706029,23.346977,W00021020,99,N,,W00
90.706029,23.346864,W00019020,101,N,,W00
90.705892,23.347310,W00023010,109,N,,W00
90.706365,23.347476,W00023020,1077,N,,W00
90.707197,23.347474,W00007010,20,N,,W00
90.706312,23.346338,W00017060,83,N,,W00
90.706167,23.346559,W00017070,1169,N,,W00
90.705808,23.346198,W00016010,1349,N,,W00
90.706060,23.346504,W00016020,72,N,,W00
90.705587,23.346614,W00015010,721,N,,W00
90.705923,23.346309,W00015020,721,,,W00
90.706396,23.346559,W00018010,1310,N,,W00
90.705946,23.342559,W00244010,801,,,W00
90.707784,23.343698,W00205013,1322,N,D. COLLEGE,W00
90.708005,23.343669,W00205023,1322,N,,W00
90.707227,23.342948,W00205030,1322,,,W00
90.706922,23.343143,W00205040,1322,,,W00
90.707311,23.342670,W00205011,1322,N,College  Mosque,W00
90.706754,23.342031,W00205053,1322,,,W00
90.708311,23.342698,W00205060,297,,,W00
90.707670,23.342449,W00205073,1327,N,C.T"s Hostel,W00
90.708868,23.342782,W00155010,1165,Y,,W00
90.708532,23.342615,W00334010,1327,N,,W00
90.708585,23.342393,W00155020,719,N,,W00
90.708585,23.342559,W00155030,861,N,,W00
90.708646,23.342504,W00160010,1268,N,,W00
90.708974,23.342449,W00160020,352,N,,W00
90.708868,23.342281,W00150010,350,N,,W00
90.708730,23.342252,W00150020,1461,Y,,W00
90.708784,23.342338,W00150030,351,Y,,W00
90.709142,23.342309,W00156010,348,N,,W00
90.708921,23.342504,W00168010,958,N,,W00
90.708890,23.342559,W00168020,958,N,,W00
90.707143,23.348253,W00037010,1521,N,,W00
90.707090,23.348365,W00036010,165,N,,W00
90.706945,23.348310,W00036020,164,N,,W00
90.706922,23.348253,W00036030,164,,,W00
90.707143,23.348588,W00035010,1279,N,,W00
90.706922,23.348670,W00035020,1279,N,,W00
90.705862,23.342754,W00062010,279,,,W00
90.705892,23.342754,W00062020,279,N,,W00
90.705450,23.342975,W00143010,1198,N,,W00
90.704999,23.343004,W00143020,1015,,,W00
90.705083,23.343171,W00060010,264,,,W00
90.704671,23.343282,W00060020,1508,N,may be out of bounda,W00
90.704977,23.343419,W00060030,1034,Y,Out-OF Boundary,W00
90.704999,23.343364,W00081010,845,,,W00
90.704977,23.343282,W00153010,600,N,,W00
90.704809,23.343559,W00060040,793,,may be out ofboundar,W00
90.704923,23.343559,W00060050,263,Y,,W00
90.705167,23.343671,W00060060,263,,DO,W00
90.704893,23.343837,W00204010,258,,,W00
90.709562,23.343337,W00209010,372,N,,W00
90.709226,23.348642,W00209020,373,N,,W00
90.709058,23.343225,W00280010,935,Y,,W00
90.708646,23.343448,W00073010,1089,N,Dawan-zee Bari,W00
90.708868,23.343143,W00073020,1089,N,,W00
90.708890,23.343170,W00346010,1460,,,W00
90.708837,23.343419,W00073040,361,N,,W00
90.709280,23.343475,W00073050,359,N,,W00
90.708868,23.342754,W00073060,359,N,,W00
90.708868,23.343198,W00073070,362,,,W00
90.708868,23.343475,W00073080,363,N,,W00
90.709089,23.343669,W00073090,364,N,,W00
90.709089,23.343419,W00073100,366,N,,W00
90.709142,23.343671,W00073110,365,N,,W00
90.709615,23.343198,W00073120,367,N,,W00
90.709447,23.343671,W00074010,374,N,,W00
90.706891,23.348003,W00034010,122,N,NEW  TW.,W00
90.707029,23.348310,W00034020,813,,,W00
90.707006,23.348087,W00038010,797,N,,W00
90.709196,23.343725,W00074020,375,N,,W00
90.709447,23.343614,W00074030,376,N,,W00
90.709615,23.343810,W00074040,376,N,,W00
90.709394,23.344060,W00074050,379,N,,W00
90.709310,23.344003,W00074060,380,N,,W00
90.709646,23.344308,W00211010,383,N,,W00
90.709310,23.344310,W00075010,459,,,W00
90.709394,23.344560,W00075020,459,N,,W00
90.709341,23.344198,W00075030,864,,,W00
90.709119,23.344114,W00075040,803,N,,W00
90.709089,23.344198,W00075050,1182,,,W00
90.707891,23.344587,W00080010,1357,N,,W00
90.708753,23.345252,W00084010,417,N,,W00
90.708700,23.345199,W00084020,411,N,,W00
90.707754,23.347503,W00105010,479,N,,W00
90.707616,23.348752,W00140010,167,N,,W00
90.707174,23.348560,W00140020,167,N,,W00
90.708585,23.345115,W00086010,409,N,,W00
90.708173,23.345310,W00085010,1055,N,,W00
90.708143,23.345115,W00085020,1380,N,,W00
90.708341,23.344892,W00084030,415,,,W00
90.708616,23.344863,W00085030,1088,N,,W00
90.708417,23.344781,W00085040,401,N,,W00
90.708585,23.344865,W00045050,187,,,W00
90.706785,23.346837,W00029010,154,N,,W00
90.706640,23.347253,W00029020,156,Y,,W00
90.709562,23.342615,W00170010,1292,N,,W00
90.709646,23.342588,W00170020,1292,N,,W00
90.709425,23.342531,W00141010,337,N,,W00
90.709501,23.342504,W00141020,337,N,,W00
90.709890,23.342670,W00141030,338,N,,W00
90.709364,23.342615,W00148010,288,N,,W00
90.709226,23.342559,W00148020,339,N,,W00
90.709753,23.342504,W00289010,978,N,,W00
90.709615,23.342893,W00072015,346,N,ASA OFFICE(MOTOR),W00
90.709562,23.343088,W00072010,346,N,,W00
90.710645,23.343725,W00250010,1507,N,,W00
90.710561,23.343448,W00143060,1162,,,W00
90.709257,23.342643,W00070010,343,N,,W00
90.709501,23.342948,W00070020,1306,N,,W00
90.709310,23.343030,W00069010,1416,N,,W00
90.708868,23.343892,W00076010,697,N,,W00
90.708478,23.343892,W00076020,697,N,,W00
90.708501,23.343921,W00287010,1445,,,W00
90.708448,23.344058,W00076030,396,N,,W00
90.708173,23.344198,W00077010,1227,N,,W00
90.708417,23.344087,W00077020,752,N,,W00
90.706808,23.342838,W00205080,1322,N,Qr.,W00
90.706388,23.341920,W00066010,268,N,,W00
90.706083,23.342059,W00065010,271,N,,W00
90.705946,23.341865,W00065020,1336,N,,W00
90.706060,23.341836,W00065030,1336,N,,W00
90.705946,23.342170,W00296010,999,,,W00
90.705923,23.342115,W00296020,999,N,,W00
90.705778,23.342225,W00065040,836,N,,W00
90.705808,23.342309,W00065050,274,N,,W00
90.706556,23.344310,W00050050,226,N,,W00
90.706480,23.344392,W00050060,956,N,,W00
90.706785,23.344392,W00049010,222,N,,W00
90.706335,23.344613,W00200010,218,N,,W00
90.706640,23.344726,W00253010,825,N,,W00
90.706754,23.344587,W00253018,825,Y,Bachelor Quater,W00
90.706533,23.344671,W00253028,1161,,,W00
90.706090,23.344642,W00047040,272,N,,W00
90.705923,23.344615,W00047050,1289,N,,W00
90.706228,23.344613,W00047060,1133,N,,W00
90.705862,23.344421,W00047070,238,Y,,W00
