lon,lat,AREA,PERIMETER,BARIS,vill
90.708250,23.344000,0,0,W00167,W00
90.706976,23.343703,0,0,W00177,W00
90.705132,23.348144,0,0,W00183,W00
90.705753,23.347934,0,0,W00190,W00
90.705122,23.342869,0,0,W00208,W00
90.705863,23.345995,0,0,W00215,W00
90.706290,23.346760,0,0,W00217,W00
90.705306,23.343520,0,0,W00283,W00
90.705625,23.342751,0,0,W00297,W00
90.708076,23.345577,0,0,W00299,W00
90.707557,23.347578,0,0,W00303,W00
90.705992,23.342652,0,0,W00319,W00
90.706161,23.348278,0,0,W00320,W00
90.708076,23.345743,0,0,W00328,W00
90.705153,23.342768,0,0,W00339,W00
90.705333,23.345500,0,0,W00340,W00
90.705771,23.344685,0,0,W00353,W00
90.704179,23.346025,0,0,W00354,W00
90.705809,23.344702,0,0,W00355,W00
90.704745,23.348493,0,0,W00360,W00
90.705389,23.343802,0,0,W00361,W00
90.703323,23.347252,0,0,W00363,W00
90.703242,23.346859,0,0,W00365,W00
90.706374,23.344368,0,0,W00366,W00
90.705092,23.345837,0,0,W00367,W00
90.704871,23.345952,0,0,W00368,W00
90.704390,23.342902,0,0,W00369,W00
90.704809,23.343418,0,0,W00370,W00
90.706126,23.347091,0,0,W00371,W00
90.703677,23.347042,0,0,W00372,W00
90.704462,23.345975,0,0,W00373,W00
90.704847,23.343134,0,0,W00374,W00
90.706129,23.344618,0,0,W00375,W00
90.703490,23.344220,0,0,W00376,W00
90.705694,23.342667,0,0,W00377,W00
90.705565,23.348192,0,0,W00378,W00
90.707030,23.344707,0,0,W00379,W00
90.706534,23.346426,0,0,W00380,W00
90.706366,23.343509,0,0,W00381,W00
90.706168,23.347042,0,0,W00383,W00
90.704764,23.347675,0,0,W00384,W00
90.704482,23.347541,0,0,W00385,W00
90.708632,23.345358,0,0,W00386,W00
90.705069,23.346624,0,0,W00388,W00
90.706084,23.349491,0,0,W00389,W00
90.707900,23.345575,0,0,W00390,W00
90.707801,23.347208,0,0,W00391,W00
90.706832,23.348991,0,0,W00392,W00
90.704367,23.348425,0,0,W00394,W00
90.706214,23.348592,0,0,W00395,W00
90.704170,23.348259,0,0,W00396,W00
90.706435,23.344492,0,0,W00397,W00
90.706099,23.343292,0,0,W00398,W00
90.707297,23.346475,0,0,W00399,W00
90.707633,23.345474,0,0,W00400,W00
90.707037,23.343591,0,0,W00402,W00
90.705104,23.348664,0,0,W00403,W00
90.705836,23.348014,0,0,W00404,W00
90.706832,23.343208,0,0,W00405,W00
90.705668,23.347249,0,0,W00406,W00
90.707106,23.343656,0,0,W00407,W00
90.706770,23.343042,0,0,W00408,W00
90.708242,23.345424,0,0,W00409,W00
90.706373,23.342908,0,0,W00410,W00
90.704023,23.344673,0,0,W00411,W00
90.705122,23.344673,0,0,W00412,W00
90.706457,23.343107,0,0,W00415,W00
90.705203,23.349097,0,0,W00416,W00
90.706488,23.345323,0,0,W00417,W00
90.705954,23.345491,0,0,W00418,W00
90.704768,23.347682,0,0,W00419,W00
90.705607,23.346814,0,0,W00420,W00
90.705872,23.348315,0,0,W00423,W00
90.705268,23.343708,0,0,W00424,W00
90.706004,23.346797,0,0,W00427,W00
90.707869,23.345726,0,0,W00451,W00
90.705351,23.346475,0,0,W00452,W00
90.706568,23.347415,0,0,W00453,W00
90.708563,23.345175,0,0,W00454,W00
90.704901,23.349609,0,0,W00455,W00
90.707450,23.348276,0,0,W00456,W00
90.706786,23.345358,0,0,W00457,W00
90.705535,23.347591,0,0,W00458,W00
90.706664,23.343507,0,0,W00459,W00
90.708014,23.345108,0,0,W00460,W00
90.705115,23.346592,0,0,W00461,W00
90.706946,23.346775,0,0,W00466,W00
90.734937,23.347626,0,0,V82041,V82
90.738471,23.351095,0,0,V82047,V82
90.733813,23.349166,0,0,V82050,V82
90.734905,23.347043,0,0,V82054,V82
90.735201,23.346043,0,0,V82056,V82
90.734612,23.349634,0,0,V82059,V82
90.734577,23.349976,0,0,V82057,V82
90.739139,23.349564,0,0,V82058,V82
90.732987,23.349646,0,0,V82060,V82
90.733847,23.348775,0,0,V82061,V82
90.738573,23.354355,0,0,V82062,V82
90.738255,23.355392,0,0,V82063,V82
90.741010,23.354697,0,0,V82065,V82
90.737349,23.348857,0,0,V82066,V82
90.739115,23.350094,0,0,V82068,V82
90.740127,23.353096,0,0,V82069,V82
90.740716,23.353190,0,0,V82070,V82
90.739186,23.350988,0,0,V82071,V82
90.734023,23.349623,0,0,V82073,V82
90.735048,23.347350,0,0,V82074,V82
90.739645,23.352425,0,0,V82075,V82
90.735807,23.351695,0,0,V82076,V82
90.733906,23.350506,0,0,V82077,V82
90.753673,23.369159,0,0,V24096,V24
90.744811,23.369943,0,0,V24.93,V24
90.754427,23.375405,0,0,V24104,V24
90.749304,23.372190,0,0,V24105,V24
90.749381,23.371974,0,0,V24106,V24
90.745688,23.371774,0,0,V24107,V24
90.749458,23.371405,0,0,V24109,V24
90.748457,23.372113,0,0,V24110,V24
90.748981,23.372266,0,0,V24123,V24
90.748734,23.372205,0,0,V24122,V24
90.748211,23.372036,0,0,V24117,V24
90.749427,23.371805,0,0,V24111,V24
90.749427,23.371605,0,0,V24113,V24
90.749427,23.370605,0,0,V24118,V24
90.749442,23.370912,0,0,V24112,V24
90.749442,23.371189,0,0,V24115,V24
90.750319,23.372266,0,0,V24119,V24
90.750596,23.371636,0,0,V24121,V24
90.751212,23.371943,0,0,V24114,V24
90.745703,23.372620,0,0,V24116,V24
90.743305,23.350576,0,0,V83011,V83
90.717484,23.341051,0,0,V12023,V12
90.717518,23.340908,0,0,V12019,V12
90.715354,23.342350,0,0,V12026,V12
90.715368,23.342248,0,0,V12020,V12
90.716790,23.342779,0,0,V12021,V12
90.717844,23.344167,0,0,V12027,V12
90.717837,23.344378,0,0,V12024,V12
90.717824,23.344296,0,0,V12022,V12
90.716674,23.342867,0,0,V12025,V12
90.716892,23.343718,0,0,V12031,V12
90.717286,23.343765,0,0,V12028,V12
90.717116,23.343745,0,0,V12032,V12
90.717096,23.343636,0,0,V12034,V12
90.716728,23.341275,0,0,V12029,V12
90.715504,23.343439,0,0,V12030,V12
90.714463,23.343874,0,0,V12033,V12
90.720912,23.344555,0,0,V13025,V13
90.718796,23.343793,0,0,V13027,V13
90.767659,23.369374,0,0,V26110,V26
90.767477,23.368624,0,0,V26116,V26
90.767030,23.369337,0,0,V26141,V26
90.769569,23.370353,0,0,V26118,V26
90.768747,23.371454,0,0,V26119,V26
90.767718,23.372166,0,0,V26121,V26
90.760099,23.373315,0,0,V26122,V26
90.767827,23.369807,0,0,V26125,V26
90.762167,23.369372,0,0,V26127,V26
90.766751,23.365925,0,0,V26137,V26
90.766799,23.366191,0,0,V26128,V26
90.767730,23.370182,0,0,V26129,V26
90.764368,23.370751,0,0,V26130,V26
90.763800,23.368102,0,0,V26131,V26
90.763461,23.368429,0,0,V26138,V26
Inf,Inf,0,0,V26126,V26
90.770427,23.367897,0,0,V26136,V26
90.770681,23.367594,0,0,V26134,V26
90.766835,23.363083,0,0,V26135,V26
90.765590,23.367183,0,0,V26139,V26
90.767936,23.372480,0,0,V26140,V26
90.766618,23.369457,0,0,V26142,V26
90.766267,23.371791,0,0,V26143,V26
90.761284,23.372262,0,0,V26144,V26
90.765723,23.368441,0,0,V26149,V26
90.765819,23.368187,0,0,V26148,V26
90.765928,23.367921,0,0,V26147,V26
90.766013,23.367679,0,0,V26145,V26
90.767259,23.370642,0,0,V26146,V26
90.725918,23.348618,0,0,V20063,V20
90.732269,23.349177,0,0,V20064,V20
90.725169,23.346144,0,0,V20065,V20
90.725098,23.346834,0,0,V20068,V20
90.728666,23.346097,0,0,V20066,V20
90.729355,23.346156,0,0,V20067,V20
90.732876,23.349011,0,0,V20069,V20
90.728868,23.345776,0,0,V20070,V20
90.730592,23.346037,0,0,V20071,V20
90.728725,23.348701,0,0,V20072,V20
90.729272,23.345300,0,0,V20073,V20
90.723329,23.346165,0,0,V56071,V56
90.723118,23.345849,0,0,V56073,V56
90.722710,23.345836,0,0,V56075,V56
90.722249,23.345033,0,0,V56076,V56
90.731176,23.341228,0,0,V56077,V56
90.721986,23.345625,0,0,V56089,V56
90.721946,23.345823,0,0,V56078,V56
90.725686,23.345309,0,0,V56079,V56
90.723303,23.344835,0,0,V56080,V56
90.730465,23.339516,0,0,V56081,V56
90.726133,23.341833,0,0,V56082,V56
90.723526,23.345125,0,0,V56083,V56
90.722065,23.346073,0,0,V56084,V56
90.724409,23.344783,0,0,V56085,V56
90.728122,23.341570,0,0,V56086,V56
90.727174,23.340359,0,0,V56087,V56
90.727424,23.342623,0,0,V56088,V56
90.726713,23.340188,0,0,V56090,V56
90.726858,23.340056,0,0,V56091,V56
90.729504,23.337765,0,0,V56093,V56
90.729333,23.337923,0,0,V56094,V56
90.729359,23.337581,0,0,V56097,V56
90.742213,23.358349,0,0,V21027,V21
90.742204,23.358255,0,0,V21028,V21
90.742085,23.358162,0,0,V21033,V21
90.738478,23.357390,0,0,V21029,V21
90.740727,23.359622,0,0,V21030,V21
90.741830,23.361999,0,0,V21031,V21
90.740421,23.358867,0,0,V21032,V21
90.736721,23.370643,0,0,H00050,H00
90.736816,23.370387,0,0,H00051,H00
90.738926,23.373695,0,0,H00052,H00
90.735906,23.369844,0,0,H00053,H00
90.737376,23.365002,0,0,H00054,H00
90.742250,23.371490,0,0,H00055,H00
90.739038,23.376124,0,0,H00056,H00
90.741610,23.370228,0,0,H00057,H00
90.737967,23.372145,0,0,H00058,H00
90.734931,23.379863,0,0,V23028,V23
90.735762,23.379000,0,0,V23034,V23
90.735730,23.378681,0,0,V23030,V23
90.738702,23.377322,0,0,V23031,V23
90.738623,23.377176,0,0,V23032,V23
90.737323,23.379716,0,0,V23033,V23
90.737323,23.379534,0,0,V23036,V23
90.735865,23.377881,0,0,V23035,V23
90.727748,23.374017,0,0,V19142,V19
90.729121,23.373349,0,0,V19153,V19
90.723969,23.363409,0,0,V19160,V19
90.730397,23.363264,0,0,V19165,V19
90.729109,23.354746,0,0,V19166,V19
90.722803,23.352364,0,0,V19143,V19
90.722585,23.352535,0,0,V19163,V19
90.718332,23.351951,0,0,V19162,V19
90.718368,23.352133,0,0,V19159,V19
90.724759,23.367395,0,0,V19154,V19
90.727286,23.374442,0,0,V19161,V19
90.725245,23.367176,0,0,V19164,V19
90.717194,23.338658,0,0,V59111,V59
90.717455,23.338877,0,0,V59157,V59
90.717472,23.339087,0,0,V59102,V59
90.715812,23.339745,0,0,V59112,V59
90.715905,23.340503,0,0,V59170,V59
90.715770,23.340596,0,0,V59121,V59
90.714919,23.338439,0,0,V59134,V59
90.714674,23.339045,0,0,V59142,V59
90.714253,23.338936,0,0,V59120,V59
90.713975,23.338877,0,0,V59153,V59
90.713579,23.339079,0,0,V59148,V59
90.713326,23.338784,0,0,V59130,V59
90.713705,23.338691,0,0,V59159,V59
90.714506,23.339896,0,0,V59143,V59
90.714186,23.339998,0,0,V59119,V59
90.714236,23.339863,0,0,V59151,V59
90.711430,23.335750,0,0,V59158,V59
90.711860,23.335868,0,0,V59164,V59
90.711514,23.336702,0,0,V59106,V59
90.711649,23.336551,0,0,V59139,V59
90.710528,23.337014,0,0,V59171,V59
90.711540,23.337444,0,0,V59172,V59
90.712222,23.339450,0,0,V59137,V59
90.712104,23.340250,0,0,V59165,V59
90.711295,23.340166,0,0,V59155,V59
90.711497,23.340056,0,0,V59116,V59
90.709795,23.340933,0,0,V59154,V59
90.709745,23.340511,0,0,V59075,V59
90.709795,23.340326,0,0,V59163,V59
90.709879,23.340141,0,0,V59173,V59
90.710115,23.340865,0,0,V59144,V59
90.710040,23.340731,0,0,V59149,V59
90.710065,23.340587,0,0,V59177,V59
90.710107,23.340486,0,0,V59156,V59
90.710570,23.340739,0,0,V59147,V59
90.710377,23.340629,0,0,V59146,V59
90.710469,23.340478,0,0,V59126,V59
90.710250,23.340217,0,0,V59174,V59
90.710174,23.340377,0,0,V59140,V59
90.712804,23.340604,0,0,V59133,V59
90.713014,23.341826,0,0,V59169,V59
90.713377,23.342509,0,0,V59145,V59
90.713537,23.342382,0,0,V59115,V59
90.713621,23.342172,0,0,V59125,V59
90.713056,23.343731,0,0,V59117,V59
90.713079,23.343572,0,0,V59132,V59
90.713167,23.343368,0,0,V59136,V59
90.712856,23.344321,0,0,V59109,V59
90.712538,23.344825,0,0,V59103,V59
90.712509,23.344681,0,0,V59135,V59
90.711924,23.344948,0,0,V59168,V59
90.711490,23.344738,0,0,V59122,V59
90.711519,23.344637,0,0,V59167,V59
90.711621,23.344471,0,0,V59110,V59
90.711686,23.344341,0,0,V59107,V59
90.711794,23.344326,0,0,V59178,V59
90.711743,23.344673,0,0,V59129,V59
90.711700,23.344160,0,0,V59161,V59
90.710291,23.344095,0,0,V59141,V59
90.710435,23.344348,0,0,V59150,V59
90.710500,23.344196,0,0,V59123,V59
90.710450,23.344095,0,0,V59127,V59
90.710876,23.344334,0,0,V59131,V59
90.711071,23.344377,0,0,V59175,V59
90.711006,23.344478,0,0,V59176,V59
90.711194,23.344254,0,0,V59118,V59
90.711086,23.344175,0,0,V59166,V59
90.711592,23.343669,0,0,V59128,V59
90.711281,23.343907,0,0,V59098,V59
90.711368,23.343611,0,0,V59104,V59
90.711187,23.343987,0,0,V59095,V59
90.711288,23.343748,0,0,V59179,V59
90.711440,23.343445,0,0,V59114,V59
90.709684,23.340778,0,0,V59099,V59
90.715241,23.338603,0,0,V59108,V59
90.711469,23.336521,0,0,V59138,V59
90.711525,23.344238,0,0,V59152,V59
90.717912,23.339184,0,0,V59162,V59
90.711957,23.414430,0,0,V63138,V63
90.716093,23.407291,0,0,V63165,V63
90.716203,23.407125,0,0,V63142,V63
90.712398,23.414347,0,0,V63141,V63
90.718780,23.405651,0,0,V63162,V63
90.722943,23.404727,0,0,V63167,V63
90.723384,23.404341,0,0,V63135,V63
90.723646,23.404010,0,0,V63157,V63
90.723715,23.403500,0,0,V63156,V63
90.721289,23.406092,0,0,V63153,V63
90.719938,23.407401,0,0,V63158,V63
90.723508,23.406726,0,0,V63151,V63
90.727009,23.407498,0,0,V63161,V63
90.725713,23.407746,0,0,V63166,V63
90.720531,23.408821,0,0,V63168,V63
90.720076,23.409096,0,0,V63170,V63
90.721399,23.409593,0,0,V63136,V63
90.724390,23.410654,0,0,V63163,V63
90.722364,23.412239,0,0,V63160,V63
90.722832,23.412060,0,0,V63169,V63
90.722295,23.411715,0,0,V63172,V63
90.722460,23.411632,0,0,V63159,V63
90.722515,23.411439,0,0,V63149,V63
90.722529,23.411205,0,0,V63150,V63
90.722598,23.411040,0,0,V63155,V63
90.722639,23.410847,0,0,V63171,V63
90.720806,23.412542,0,0,V63140,V63
90.719690,23.410406,0,0,V63152,V63
90.719841,23.411040,0,0,V63164,V63
90.736723,23.409542,0,0,V33035,V33
90.740558,23.410705,0,0,V33036,V33
90.741147,23.409633,0,0,V33039,V33
90.741298,23.409316,0,0,V33040,V33
90.743684,23.408606,0,0,V33037,V33
90.744379,23.407036,0,0,V33038,V33
90.721925,23.416598,0,0,V34047,V34
90.725262,23.414212,0,0,V34050,V34
90.725470,23.414380,0,0,V34044,V34
90.728936,23.411320,0,0,V34049,V34
90.728956,23.410281,0,0,V34046,V34
90.729372,23.410290,0,0,V34043,V34
90.729659,23.411330,0,0,V34051,V34
90.705566,23.395672,0,0,V89114,V89
90.706197,23.396351,0,0,V89109,V89
90.708623,23.396787,0,0,V89095,V89
90.708817,23.396820,0,0,V89094,V89
90.708801,23.396998,0,0,V89110,V89
90.708881,23.397143,0,0,V89112,V89
90.710013,23.398938,0,0,V89116,V89
90.712099,23.399925,0,0,V89103,V89
90.711242,23.401283,0,0,V89096,V89
90.711695,23.403224,0,0,V89118,V89
90.711275,23.404000,0,0,V89098,V89
90.712261,23.403790,0,0,V89101,V89
90.712681,23.405617,0,0,V89117,V89
90.710143,23.406231,0,0,V89120,V89
90.710143,23.406442,0,0,V89104,V89
90.710450,23.404339,0,0,V89111,V89
90.711727,23.407169,0,0,V89124,V89
90.710838,23.407671,0,0,V89107,V89
90.711938,23.407929,0,0,V89115,V89
90.712795,23.408673,0,0,V89106,V89
90.712051,23.408722,0,0,V89113,V89
90.712277,23.408997,0,0,V89099,V89
90.710644,23.410792,0,0,V89122,V89
90.709981,23.411778,0,0,V89100,V89
90.711355,23.406668,0,0,V89090,V89
90.712649,23.404663,0,0,V89097,V89
90.712406,23.407024,0,0,V89105,V89
90.712681,23.404453,0,0,V89108,V89
90.712083,23.406280,0,0,V89119,V89
90.706828,23.394475,0,0,V89121,V89
90.709852,23.404566,0,0,V89123,V89
90.712471,23.404048,0,0,V89125,V89
90.727161,23.415666,0,0,R00075,R00
90.726834,23.415930,0,0,R00074,R00
90.725874,23.415118,0,0,R00077,R00
90.725790,23.418430,0,0,R00069,R00
90.724524,23.418282,0,0,R00068,R00
90.724619,23.418546,0,0,R00076,R00
90.728068,23.419263,0,0,R00071,R00
90.723965,23.418746,0,0,R00072,R00
90.722667,23.418388,0,0,R00065,R00
90.724070,23.420118,0,0,R00070,R00
90.724007,23.420139,0,0,R00078,R00
90.725452,23.419928,0,0,R00067,R00
90.720411,23.381648,0,0,V18252,V18
90.722869,23.385066,0,0,V18244,V18
90.722731,23.384886,0,0,V18241,V18
90.726561,23.383863,0,0,V18275,V18
90.726803,23.384000,0,0,V18277,V18
90.728396,23.383969,0,0,V18250,V18
90.729071,23.383768,0,0,V18222,V18
90.728470,23.383737,0,0,V18227,V18
90.728596,23.383821,0,0,V18225,V18
90.724904,23.388230,0,0,V18278,V18
90.725695,23.389011,0,0,V18264,V18
90.724746,23.391416,0,0,V18255,V18
90.725316,23.391964,0,0,V18248,V18
90.725326,23.392122,0,0,V18253,V18
90.726993,23.391078,0,0,V18229,V18
90.728892,23.392418,0,0,V18276,V18
90.729060,23.392492,0,0,V18263,V18
90.729229,23.392323,0,0,V18226,V18
90.729155,23.392650,0,0,V18231,V18
90.730664,23.395741,0,0,V18262,V18
90.723860,23.398979,0,0,V18261,V18
90.723607,23.398694,0,0,V18273,V18
90.726708,23.397819,0,0,V18272,V18
90.729777,23.398494,0,0,V18254,V18
90.732636,23.397365,0,0,V18247,V18
90.732910,23.397819,0,0,V18260,V18
90.734260,23.399612,0,0,V18274,V18
90.732710,23.401289,0,0,V18258,V18
90.733807,23.401954,0,0,V18205,V18
90.733754,23.402165,0,0,V18249,V18
90.734419,23.401901,0,0,V18284,V18
90.732530,23.404506,0,0,V18266,V18
90.729208,23.405688,0,0,V18265,V18
90.730094,23.404675,0,0,V18206,V18
90.730210,23.404316,0,0,V18270,V18
90.730199,23.403979,0,0,V18271,V18
90.730779,23.402460,0,0,V18208,V18
90.730495,23.401848,0,0,V18269,V18
90.730526,23.400329,0,0,V18259,V18
90.728153,23.403093,0,0,V18207,V18
90.729050,23.400888,0,0,V18209,V18
90.728322,23.400804,0,0,V18210,V18
90.734313,23.402418,0,0,V18267,V18
90.730294,23.392007,0,0,V18224,V18
90.740315,23.398325,0,0,T00074,T00
90.740115,23.396532,0,0,T00079,T00
90.741328,23.394581,0,0,T00071,T00
90.740917,23.393842,0,0,T00070,T00
90.740938,23.394000,0,0,T00072,T00
90.741813,23.394064,0,0,T00073,T00
90.740874,23.393484,0,0,T00077,T00
90.740917,23.393600,0,0,T00080,T00
90.736275,23.391279,0,0,T00078,T00
90.736497,23.391099,0,0,T00065,T00
90.736550,23.390783,0,0,T00067,T00
90.738216,23.388568,0,0,T00076,T00
90.738153,23.389232,0,0,T00075,T00
90.738100,23.388747,0,0,T00068,T00
90.738100,23.388958,0,0,T00081,T00
90.737995,23.388325,0,0,T00066,T00
90.735980,23.384865,0,0,T00069,T00
90.737436,23.391057,0,0,T00082,T00
90.706529,23.377407,0,0,V15068,V15
90.707320,23.377871,0,0,V15080,V15
90.707004,23.377734,0,0,V15072,V15
90.707067,23.377935,0,0,V15076,V15
90.707352,23.377660,0,0,V15095,V15
90.707647,23.377534,0,0,V15075,V15
90.707690,23.377407,0,0,V15081,V15
90.707721,23.377048,0,0,V15065,V15
90.708597,23.377333,0,0,V15094,V15
90.709029,23.377618,0,0,V15067,V15
90.709926,23.378736,0,0,V15084,V15
90.710105,23.378557,0,0,V15085,V15
90.708069,23.376416,0,0,V15087,V15
90.709377,23.376152,0,0,V15082,V15
90.709261,23.376437,0,0,V15089,V15
90.709768,23.375920,0,0,V15078,V15
90.711403,23.375804,0,0,V15090,V15
90.711930,23.375044,0,0,V15091,V15
90.712331,23.374749,0,0,V15077,V15
90.712215,23.374897,0,0,V15083,V15
90.713481,23.374580,0,0,V15069,V15
90.715031,23.374506,0,0,V15086,V15
90.714873,23.375487,0,0,V15079,V15
90.713323,23.376669,0,0,V15093,V15
90.712320,23.376985,0,0,V15070,V15
90.711856,23.377850,0,0,V15092,V15
90.712574,23.377977,0,0,V15074,V15
90.712479,23.378209,0,0,V15073,V15
90.712415,23.378388,0,0,V15071,V15
90.712373,23.378589,0,0,V15066,V15
90.715390,23.381447,0,0,V16068,V16
90.715411,23.381131,0,0,V16066,V16
90.713122,23.380951,0,0,V16059,V16
90.712500,23.381373,0,0,V16069,V16
90.715095,23.380888,0,0,V16067,V16
90.715506,23.380719,0,0,V16064,V16
90.718069,23.380487,0,0,V16070,V16
90.717700,23.380403,0,0,V16056,V16
90.719166,23.380319,0,0,V16062,V16
90.720348,23.379412,0,0,V16054,V16
90.721107,23.379454,0,0,V16055,V16
90.721244,23.379338,0,0,V16060,V16
90.716603,23.376606,0,0,V16071,V16
90.716951,23.376722,0,0,V16061,V16
90.716983,23.376943,0,0,V16065,V16
90.714715,23.384506,0,0,V17168,V17
90.714345,23.384717,0,0,V17065,V17
90.714757,23.385445,0,0,V17071,V17
90.715685,23.385614,0,0,V17069,V17
90.716803,23.385920,0,0,V17063,V17
90.718491,23.387154,0,0,V17061,V17
90.718501,23.387344,0,0,V17062,V17
90.717816,23.387565,0,0,V17060,V17
90.720073,23.387175,0,0,V17058,V17
90.717257,23.392882,0,0,V17070,V17
90.723596,23.393325,0,0,V17057,V17
90.723797,23.396236,0,0,V17072,V17
90.723375,23.395962,0,0,V17067,V17
90.722889,23.395888,0,0,V17066,V17
90.722721,23.395593,0,0,V17064,V17
90.722056,23.395635,0,0,V17059,V17
90.747116,23.381952,0,0,V25076,V25
90.747549,23.382279,0,0,V25080,V25
90.746727,23.383093,0,0,V25060,V25
90.748212,23.384622,0,0,V25061,V25
90.744862,23.382933,0,0,V25063,V25
90.749839,23.386461,0,0,V25074,V25
90.749627,23.386496,0,0,V25079,V25
90.749644,23.386337,0,0,V25078,V25
90.749662,23.386178,0,0,V25068,V25
90.742722,23.386965,0,0,V25075,V25
90.742864,23.387610,0,0,V25072,V25
90.744605,23.388883,0,0,V25077,V25
90.746939,23.388874,0,0,V25064,V25
90.747001,23.389228,0,0,V25062,V25
90.745940,23.390129,0,0,V25071,V25
90.746753,23.390015,0,0,V25070,V25
90.746196,23.389820,0,0,V25067,V25
90.746143,23.389634,0,0,V25069,V25
90.750581,23.390801,0,0,V29046,V29
90.750661,23.391358,0,0,V29043,V29
90.751156,23.391544,0,0,V29044,V29
90.749732,23.391350,0,0,V29045,V29
90.749671,23.390996,0,0,V29042,V29
90.749768,23.391084,0,0,V29028,V29
90.749644,23.395681,0,0,V29048,V29
90.748256,23.394921,0,0,V29040,V29
90.747938,23.394461,0,0,V29047,V29
90.746656,23.395186,0,0,V29038,V29
90.746240,23.395725,0,0,V29039,V29
90.746143,23.395504,0,0,V29041,V29
90.745737,23.395699,0,0,V29037,V29
90.710842,23.384192,0,0,V54037,V54
90.708682,23.385972,0,0,V54039,V54
90.707631,23.387322,0,0,V54038,V54
90.709092,23.388102,0,0,V54036,V54
90.709192,23.388282,0,0,V54035,V54
90.709012,23.388322,0,0,V54034,V54
90.706571,23.391872,0,0,V54033,V54
90.706181,23.392412,0,0,V54032,V54
90.709397,23.394501,0,0,V55043,V55
90.710416,23.394068,0,0,V55041,V55
90.711051,23.394642,0,0,V55039,V55
90.711699,23.390604,0,0,V55042,V55
90.711632,23.390382,0,0,V55044,V55
90.712456,23.390557,0,0,V55038,V55
90.712258,23.395263,0,0,V67045,V67
90.714148,23.395364,0,0,V67040,V67
90.714396,23.395544,0,0,V67042,V67
90.714441,23.395702,0,0,V67044,V67
90.712967,23.400383,0,0,V67041,V67
90.713721,23.400316,0,0,V67046,V67
90.716804,23.401013,0,0,V67043,V67
90.715577,23.400946,0,0,V67038,V67
90.715893,23.401351,0,0,V67034,V67
90.715870,23.401598,0,0,V67037,V67
90.717164,23.402904,0,0,V67039,V67
90.695914,23.385412,0,0,V81024,V81
90.696286,23.385191,0,0,V81026,V81
90.695995,23.384808,0,0,V81028,V81
90.699004,23.386597,0,0,V81023,V81
90.699189,23.386202,0,0,V81027,V81
90.700839,23.382903,0,0,V81022,V81
90.702152,23.380836,0,0,V81025,V81
90.735372,23.401395,0,0,S00074,S00
90.737402,23.400455,0,0,S00063,S00
90.738021,23.399815,0,0,S00064,S00
90.738919,23.399729,0,0,S00058,S00
90.739431,23.399943,0,0,S00061,S00
90.739720,23.399750,0,0,S00062,S00
90.740243,23.401054,0,0,S00072,S00
90.740254,23.401631,0,0,S00075,S00
90.739955,23.404301,0,0,S00073,S00
90.734742,23.403190,0,0,S00065,S00
90.737145,23.403307,0,0,S00066,S00
90.737092,23.403542,0,0,S00068,S00
90.738342,23.404621,0,0,S00057,S00
90.738683,23.405273,0,0,S00070,S00
90.736686,23.407260,0,0,S00071,S00
90.734667,23.409375,0,0,S00069,S00
90.733022,23.410795,0,0,S00059,S00
90.732840,23.410560,0,0,S00060,S00
90.756256,23.392762,0,0,K00025,K00
90.755816,23.393460,0,0,K00027,K00
90.755347,23.393354,0,0,K00026,K00
90.753913,23.398192,0,0,K00024,K00
90.763780,23.398403,0,0,N00073,N00
90.763771,23.398183,0,0,N00085,N00
90.762948,23.398651,0,0,N00084,N00
90.763551,23.398938,0,0,N00050,N00
90.763732,23.399110,0,0,N00048,N00
90.764096,23.398900,0,0,N00086,N00
90.764124,23.399063,0,0,N00075,N00
90.764210,23.399196,0,0,N00079,N00
90.764612,23.398824,0,0,N00044,N00
90.761811,23.398852,0,0,N00082,N00
90.761925,23.400372,0,0,N00074,N00
90.760759,23.400458,0,0,N00047,N00
90.761285,23.400889,0,0,N00070,N00
90.763847,23.401090,0,0,N00083,N00
90.763493,23.401185,0,0,N00076,N00
90.762069,23.401615,0,0,N00069,N00
90.762088,23.401348,0,0,N00045,N00
90.765226,23.400039,0,0,N00043,N00
90.765226,23.400295,0,0,N00078,N00
Inf,Inf,0,0,N00080,N00
90.758240,23.401677,0,0,N00071,N00
90.758782,23.402474,0,0,N00081,N00
90.769192,23.406217,0,0,DX0074,DX0
90.766757,23.430241,0,0,V39012,V39
90.766161,23.430116,0,0,V39013,V39
90.764740,23.428512,0,0,V40028,V40
90.764000,23.425929,0,0,V40030,V40
90.762425,23.427389,0,0,V40031,V40
90.762617,23.429089,0,0,V40029,V40
90.768111,23.420905,0,0,V42028,V42
90.768063,23.422461,0,0,V42025,V42
90.766152,23.422288,0,0,V42027,V42
90.764317,23.422817,0,0,V42026,V42
90.762128,23.409908,0,0,V41056,V41
90.762003,23.411473,0,0,V41058,V41
90.760514,23.410763,0,0,V41048,V41
90.759265,23.410974,0,0,V41047,V41
90.758305,23.411108,0,0,V41050,V41
90.757834,23.411262,0,0,V41057,V41
90.753483,23.413461,0,0,V41054,V41
90.753406,23.414249,0,0,V41052,V41
90.752619,23.416458,0,0,V41055,V41
90.756038,23.416151,0,0,V41051,V41
90.756911,23.423528,0,0,V44018,V44
90.755637,23.399444,0,0,V30017,V30
90.755782,23.399507,0,0,V30019,V30
